,2.730E+02,2.170E-01
,2.781E+02,1.213E-01
,2.832E+02,7.375E-02
,2.883E+02,4.066E-02
,2.934E+02,4.716E-05
,2.985E+02,2.151E-03
,3.036E+02,8.774E-03
,3.087E+02,1.747E-02
,3.139E+02,2.890E-02
,3.190E+02,4.348E-02
,3.241E+02,6.092E-02
,3.292E+02,8.096E-02
,3.343E+02,1.051E-01
,3.394E+02,1.311E-01
,3.445E+02,1.611E-01
,3.496E+02,1.922E-01
,3.547E+02,2.283E-01
,3.598E+02,2.664E-01
,3.649E+02,3.093E-01
,3.700E+02,3.526E-01
,3.751E+02,3.995E-01
,3.802E+02,4.492E-01
,3.854E+02,5.001E-01
,3.905E+02,5.561E-01
,3.956E+02,6.117E-01
,4.007E+02,6.714E-01
,4.058E+02,7.319E-01
,4.109E+02,7.950E-01
,4.160E+02,8.600E-01
,4.211E+02,9.285E-01
,4.262E+02,9.952E-01
,4.313E+02,1.063E+00
,4.364E+02,1.137E+00
,4.415E+02,1.206E+00
,4.466E+02,1.274E+00
,4.517E+02,1.348E+00
,4.569E+02,1.423E+00
,4.620E+02,1.499E+00
,4.671E+02,1.569E+00
,4.722E+02,1.645E+00
,4.773E+02,1.716E+00
,4.824E+02,1.790E+00
,4.875E+02,1.860E+00
,4.926E+02,1.935E+00
,4.977E+02,2.003E+00
,5.028E+02,2.069E+00
,5.079E+02,2.137E+00
,5.130E+02,2.201E+00
,5.181E+02,2.272E+00
,5.232E+02,2.330E+00
,5.284E+02,2.390E+00
,5.335E+02,2.451E+00
,5.386E+02,2.508E+00
,5.437E+02,2.557E+00
,5.488E+02,2.610E+00
,5.539E+02,2.660E+00
,5.590E+02,2.703E+00
,5.641E+02,2.747E+00
,5.692E+02,2.794E+00
,5.743E+02,2.816E+00
,5.794E+02,2.859E+00
,5.845E+02,2.883E+00
,5.896E+02,2.915E+00
,5.947E+02,2.938E+00
,5.998E+02,2.962E+00
,6.050E+02,2.979E+00
,6.101E+02,3.001E+00
,6.152E+02,3.011E+00
,6.203E+02,3.014E+00
,6.254E+02,3.020E+00
,6.305E+02,3.032E+00
,6.356E+02,3.036E+00
,6.407E+02,3.030E+00
,6.458E+02,3.028E+00
,6.509E+02,3.017E+00
,6.560E+02,3.017E+00
,6.611E+02,3.001E+00
,6.662E+02,2.987E+00
,6.713E+02,2.977E+00
,6.765E+02,2.958E+00
,6.816E+02,2.942E+00
,6.867E+02,2.919E+00
,6.918E+02,2.904E+00
,6.969E+02,2.881E+00
,7.020E+02,2.863E+00
,7.071E+02,2.838E+00
,7.122E+02,2.817E+00
,7.173E+02,2.794E+00
,7.224E+02,2.775E+00
,7.275E+02,2.745E+00
,7.326E+02,2.722E+00
,7.377E+02,2.703E+00
,7.428E+02,2.681E+00
,7.480E+02,2.659E+00
,7.531E+02,2.640E+00
,7.582E+02,2.623E+00
,7.633E+02,2.607E+00
,7.684E+02,2.589E+00
,7.735E+02,2.573E+00
,7.786E+02,2.559E+00
,7.837E+02,2.551E+00
,7.888E+02,2.540E+00
,7.939E+02,2.532E+00
,7.990E+02,2.530E+00
,8.041E+02,2.526E+00
,8.092E+02,2.526E+00
,8.143E+02,2.530E+00
,8.195E+02,2.535E+00
,8.246E+02,2.542E+00
,8.297E+02,2.553E+00
,8.348E+02,2.570E+00
,8.399E+02,2.581E+00
,8.450E+02,2.602E+00
,8.501E+02,2.623E+00
,8.552E+02,2.651E+00
,8.603E+02,2.678E+00
,8.654E+02,2.707E+00
,8.705E+02,2.745E+00
,8.756E+02,2.784E+00
,8.807E+02,2.822E+00
,8.858E+02,2.866E+00
,8.909E+02,2.915E+00
,8.961E+02,2.961E+00
,9.012E+02,3.017E+00
,9.063E+02,3.074E+00
,9.114E+02,3.135E+00
,9.165E+02,3.195E+00
,9.216E+02,3.263E+00
,9.267E+02,3.333E+00
,9.318E+02,3.408E+00
,9.369E+02,3.479E+00
,9.420E+02,3.559E+00
,9.471E+02,3.639E+00
,9.522E+02,3.722E+00
,9.573E+02,3.808E+00
,9.624E+02,3.900E+00
,9.676E+02,3.987E+00
,9.727E+02,4.080E+00
,9.778E+02,4.173E+00
,9.829E+02,4.272E+00
,9.880E+02,4.373E+00
,9.931E+02,4.470E+00
,9.982E+02,4.567E+00
,1.003E+03,4.674E+00
,1.008E+03,4.782E+00
,1.014E+03,4.887E+00
,1.019E+03,4.986E+00
,1.024E+03,5.098E+00
,1.029E+03,5.205E+00
,1.034E+03,5.304E+00
,1.039E+03,5.415E+00
,1.044E+03,5.519E+00
,1.049E+03,5.620E+00
,1.054E+03,5.734E+00
,1.059E+03,5.841E+00
,1.065E+03,5.932E+00
,1.070E+03,6.036E+00
,1.075E+03,6.140E+00
,1.080E+03,6.230E+00
,1.085E+03,6.316E+00
,1.090E+03,6.404E+00
,1.095E+03,6.496E+00
,1.100E+03,6.566E+00
,1.105E+03,6.643E+00
,1.111E+03,6.718E+00
,1.116E+03,6.779E+00
,1.121E+03,6.844E+00
,1.126E+03,6.895E+00
,1.131E+03,6.946E+00
,1.136E+03,6.980E+00
,1.141E+03,7.025E+00
,1.146E+03,7.048E+00
,1.151E+03,7.066E+00
,1.157E+03,7.082E+00
,1.162E+03,7.100E+00
,1.167E+03,7.088E+00
,1.172E+03,7.078E+00
,1.177E+03,7.057E+00
,1.182E+03,7.032E+00
,1.187E+03,6.985E+00
,1.192E+03,6.911E+00
,1.197E+03,6.852E+00
,1.202E+03,6.774E+00
,1.208E+03,6.682E+00
,1.213E+03,6.583E+00
,1.218E+03,6.477E+00
,1.223E+03,6.359E+00
,1.228E+03,6.225E+00
,1.233E+03,6.075E+00
,1.238E+03,5.921E+00
,1.243E+03,5.761E+00
,1.248E+03,5.579E+00
,1.254E+03,5.385E+00
,1.259E+03,5.182E+00
,1.264E+03,4.980E+00
,1.269E+03,4.776E+00
,1.274E+03,4.562E+00
,1.279E+03,4.334E+00
,1.284E+03,4.109E+00
,1.289E+03,3.882E+00
,1.294E+03,3.650E+00
,1.300E+03,3.410E+00
,1.305E+03,3.160E+00
,1.310E+03,2.927E+00
,1.315E+03,2.690E+00
,1.320E+03,2.455E+00
,1.325E+03,2.239E+00
,1.330E+03,2.027E+00
,1.335E+03,1.818E+00
,1.340E+03,1.603E+00
,1.345E+03,1.403E+00
,1.351E+03,1.221E+00
,1.356E+03,1.056E+00
,1.361E+03,8.901E-01
,1.366E+03,7.392E-01
,1.371E+03,6.061E-01
,1.376E+03,4.960E-01
,1.381E+03,4.026E-01
,1.386E+03,3.310E-01
,1.391E+03,2.793E-01
,1.397E+03,2.513E-01
,1.402E+03,2.343E-01
