,2.730E+02,5.374E-03
,2.781E+02,2.438E-03
,2.832E+02,1.318E-03
,2.883E+02,7.015E-04
,2.934E+02,9.123E-07
,2.985E+02,3.437E-05
,3.036E+02,1.379E-04
,3.087E+02,2.848E-04
,3.139E+02,4.934E-04
,3.190E+02,7.778E-04
,3.241E+02,1.140E-03
,3.292E+02,1.580E-03
,3.343E+02,2.145E-03
,3.394E+02,2.780E-03
,3.445E+02,3.558E-03
,3.496E+02,4.411E-03
,3.547E+02,5.449E-03
,3.598E+02,6.600E-03
,3.649E+02,7.947E-03
,3.700E+02,9.377E-03
,3.751E+02,1.100E-02
,3.802E+02,1.282E-02
,3.854E+02,1.471E-02
,3.905E+02,1.690E-02
,3.956E+02,1.919E-02
,4.007E+02,2.177E-02
,4.058E+02,2.448E-02
,4.109E+02,2.739E-02
,4.160E+02,3.058E-02
,4.211E+02,3.406E-02
,4.262E+02,3.756E-02
,4.313E+02,4.132E-02
,4.364E+02,4.556E-02
,4.415E+02,4.969E-02
,4.466E+02,5.407E-02
,4.517E+02,5.880E-02
,4.569E+02,6.392E-02
,4.620E+02,6.926E-02
,4.671E+02,7.454E-02
,4.722E+02,8.036E-02
,4.773E+02,8.615E-02
,4.824E+02,9.235E-02
,4.875E+02,9.876E-02
,4.926E+02,1.055E-01
,4.977E+02,1.124E-01
,5.028E+02,1.191E-01
,5.079E+02,1.265E-01
,5.130E+02,1.340E-01
,5.181E+02,1.422E-01
,5.232E+02,1.499E-01
,5.284E+02,1.579E-01
,5.335E+02,1.667E-01
,5.386E+02,1.753E-01
,5.437E+02,1.836E-01
,5.488E+02,1.927E-01
,5.539E+02,2.020E-01
,5.590E+02,2.109E-01
,5.641E+02,2.207E-01
,5.692E+02,2.312E-01
,5.743E+02,2.394E-01
,5.794E+02,2.504E-01
,5.845E+02,2.596E-01
,5.896E+02,2.706E-01
,5.947E+02,2.805E-01
,5.998E+02,2.914E-01
,6.050E+02,3.014E-01
,6.101E+02,3.131E-01
,6.152E+02,3.237E-01
,6.203E+02,3.331E-01
,6.254E+02,3.442E-01
,6.305E+02,3.565E-01
,6.356E+02,3.673E-01
,6.407E+02,3.777E-01
,6.458E+02,3.890E-01
,6.509E+02,3.995E-01
,6.560E+02,4.125E-01
,6.611E+02,4.218E-01
,6.662E+02,4.332E-01
,6.713E+02,4.449E-01
,6.765E+02,4.552E-01
,6.816E+02,4.669E-01
,6.867E+02,4.769E-01
,6.918E+02,4.889E-01
,6.969E+02,4.990E-01
,7.020E+02,5.110E-01
,7.071E+02,5.214E-01
,7.122E+02,5.325E-01
,7.173E+02,5.433E-01
,7.224E+02,5.545E-01
,7.275E+02,5.624E-01
,7.326E+02,5.740E-01
,7.377E+02,5.845E-01
,7.428E+02,5.945E-01
,7.480E+02,6.041E-01
,7.531E+02,6.147E-01
,7.582E+02,6.247E-01
,7.633E+02,6.344E-01
,7.684E+02,6.440E-01
,7.735E+02,6.525E-01
,7.786E+02,6.613E-01
,7.837E+02,6.716E-01
,7.888E+02,6.804E-01
,7.939E+02,6.885E-01
,7.990E+02,6.979E-01
,8.041E+02,7.055E-01
,8.092E+02,7.136E-01
,8.143E+02,7.222E-01
,8.195E+02,7.308E-01
,8.246E+02,7.383E-01
,8.297E+02,7.463E-01
,8.348E+02,7.540E-01
,8.399E+02,7.596E-01
,8.450E+02,7.677E-01
,8.501E+02,7.733E-01
,8.552E+02,7.816E-01
,8.603E+02,7.862E-01
,8.654E+02,7.921E-01
,8.705E+02,7.986E-01
,8.756E+02,8.047E-01
,8.807E+02,8.091E-01
,8.858E+02,8.135E-01
,8.909E+02,8.186E-01
,8.961E+02,8.217E-01
,9.012E+02,8.261E-01
,9.063E+02,8.299E-01
,9.114E+02,8.341E-01
