,7.500E-01,0.000E+00
,7.501E-01,0.000E+00
,7.501E-01,0.000E+00
,7.502E-01,0.000E+00
,7.503E-01,0.000E+00
,7.503E-01,0.000E+00
,7.504E-01,0.000E+00
,7.505E-01,0.000E+00
,7.505E-01,0.000E+00
,7.506E-01,0.000E+00
,7.507E-01,0.000E+00
,7.507E-01,0.000E+00
,7.508E-01,0.000E+00
,7.509E-01,0.000E+00
,7.509E-01,0.000E+00
,7.510E-01,0.000E+00
,7.511E-01,0.000E+00
,7.511E-01,0.000E+00
,7.512E-01,0.000E+00
,7.513E-01,2.623E+00
,7.513E-01,4.503E+00
,7.514E-01,6.579E+00
,7.515E-01,8.258E+00
,7.515E-01,7.044E+00
,7.516E-01,7.914E+00
,7.517E-01,7.809E+00
,7.517E-01,8.869E+00
,7.518E-01,8.719E+00
,7.519E-01,9.235E+00
,7.519E-01,9.618E+00
,7.520E-01,9.680E+00
,7.521E-01,9.983E+00
,7.521E-01,9.970E+00
,7.522E-01,1.017E+01
,7.523E-01,1.056E+01
,7.523E-01,1.073E+01
,7.524E-01,1.062E+01
,7.525E-01,1.068E+01
,7.525E-01,1.039E+01
,7.526E-01,1.059E+01
,7.527E-01,1.064E+01
,7.527E-01,1.044E+01
,7.528E-01,1.052E+01
,7.529E-01,1.055E+01
,7.529E-01,1.069E+01
,7.530E-01,1.063E+01
,7.531E-01,1.056E+01
,7.531E-01,1.050E+01
,7.532E-01,1.027E+01
,7.533E-01,1.018E+01
,7.533E-01,1.024E+01
,7.534E-01,1.031E+01
,7.535E-01,1.022E+01
,7.535E-01,1.020E+01
,7.536E-01,1.020E+01
,7.537E-01,1.013E+01
,7.537E-01,1.014E+01
,7.538E-01,1.008E+01
,7.539E-01,1.005E+01
,7.539E-01,1.004E+01
,7.540E-01,1.002E+01
,7.541E-01,9.980E+00
,7.541E-01,9.934E+00
,7.542E-01,9.882E+00
,7.543E-01,9.891E+00
,7.543E-01,9.897E+00
,7.544E-01,9.896E+00
,7.545E-01,9.912E+00
,7.545E-01,9.895E+00
,7.546E-01,9.924E+00
,7.547E-01,9.896E+00
,7.547E-01,9.927E+00
,7.548E-01,9.930E+00
,7.549E-01,9.947E+00
,7.549E-01,9.959E+00
,7.550E-01,1.001E+01
,7.551E-01,1.002E+01
,7.552E-01,1.008E+01
,7.552E-01,1.012E+01
,7.553E-01,1.016E+01
,7.554E-01,1.021E+01
,7.554E-01,1.025E+01
,7.555E-01,1.031E+01
,7.556E-01,1.036E+01
,7.556E-01,1.040E+01
,7.557E-01,1.043E+01
,7.558E-01,1.047E+01
,7.558E-01,1.049E+01
,7.559E-01,1.053E+01
,7.560E-01,1.054E+01
